 Formula: Ag55Au92                              Feff8L (EXAFS)       0.1
 SpaceGroup: P1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=47 Rmt= 1.558 Rnm= 1.611 K  shell
 Pot 1 Z=79 Rmt= 1.593 Rnm= 1.655
 Pot 2 Z=47 Rmt= 1.519 Rnm= 1.565
 Gam_ch=8.302E+00 H-L exch
 Mu=-1.286E+00 kf=1.700E+00 Vint=-1.230E+01 Rs_int= 2.133
 PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0155.dat 0.00000     3.857     1.000     2   7.4797
 feff0156.dat 0.00000     3.840     1.000     2   7.4893
 feff0157.dat 0.00000     3.815     1.000     2   7.5031
 feff0158.dat 0.00000     3.812     1.000     2   7.5046
 feff0159.dat 0.00000     3.810     1.000     2   7.5060
 feff0160.dat 0.00000     3.802     1.000     2   7.5104
 feff0161.dat 0.00000     3.768     1.000     2   7.5295
 feff0162.dat 0.00000     3.760     1.000     2   7.5344
 feff0163.dat 0.00000     3.274     2.000     3   7.5342
 feff0164.dat 0.00000     3.757     1.000     2   7.5361
 feff0165.dat 0.00000     3.737     1.000     2   7.5472
 feff0166.dat 0.00000     7.465     2.000     2   7.5500
 feff0167.dat 0.00000     3.723     1.000     2   7.5556
 feff0168.dat 0.00000     3.696     1.000     2   7.5710
 feff0169.dat 0.00000     3.678     1.000     2   7.5817
 feff0170.dat 0.00000     3.652     1.000     2   7.5971
 feff0171.dat 0.00000     3.642     1.000     2   7.6028
 feff0172.dat 0.00000     3.634     1.000     2   7.6076
 feff0173.dat 0.00000     3.624     1.000     2   7.6135
 feff0174.dat 0.00000     3.622     1.000     2   7.6149
 feff0175.dat 0.00000     3.601     1.000     2   7.6274
 feff0176.dat 0.00000     7.155     2.000     2   7.6416
 feff0177.dat 0.00000     3.565     1.000     2   7.6489
 feff0178.dat 0.00000     3.561     1.000     2   7.6516
 feff0179.dat 0.00000     3.559     1.000     2   7.6527
 feff0180.dat 0.00000     3.555     1.000     2   7.6554
 feff0181.dat 0.00000     3.549     1.000     2   7.6591
 feff0182.dat 0.00000     3.532     1.000     2   7.6692
 feff0183.dat 0.00000     3.522     1.000     2   7.6756
 feff0184.dat 0.00000     3.520     1.000     2   7.6768
 feff0185.dat 0.00000     3.509     1.000     2   7.6834
 feff0186.dat 0.00000     3.485     1.000     2   7.6988
 feff0187.dat 0.00000     3.442     1.000     2   7.7259
 feff0188.dat 0.00000     3.433     1.000     2   7.7314
 feff0189.dat 0.00000     3.425     1.000     2   7.7367
 feff0190.dat 0.00000     3.346     1.000     2   7.7879
 feff0191.dat 0.00000     3.324     1.000     2   7.8025
 feff0192.dat 0.00000     3.320     1.000     2   7.8055
 feff0193.dat 0.00000     3.296     1.000     2   7.8214
 feff0194.dat 0.00000     3.285     1.000     2   7.8290
 feff0195.dat 0.00000     3.277     1.000     2   7.8339
 feff0196.dat 0.00000     3.226     1.000     2   7.8687
 feff0197.dat 0.00000     3.222     1.000     2   7.8720
 feff0198.dat 0.00000     3.215     1.000     2   7.8763
 feff0199.dat 0.00000     3.179     1.000     2   7.9016
