cpu-bind=MASK - cn045, task  0  0 [2772101]: mask 0x51390200513902 set
cpu-bind=MASK - cn045, task  0  0 [2772189]: mask 0x51390200513902 set
cpu-bind=MASK - cn045, task  1  1 [2772190]: mask 0x51390200513902 set
LAMMPS (12 Jun 2025 - Development - patch_12Jun2025-673-gd34d6b79e3-modified)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (50 50 50)
  1 by 1 by 2 MPI processor grid
  reading atoms ...
  147 atoms
  read_data CPU = 0.001 seconds
Loading MACE model from 'mace-mpa-0-medium-47-79.json' ... success
  mapping LAMMPS type 1 (Ag) to MACE type 0
  mapping LAMMPS type 2 (Au) to MACE type 1
System init for write_data ...
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 13 13 13
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair symmetrix/mace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.404 | 3.467 | 3.53 Mbytes
   Step          Temp          Press            Lx             Ly             Lz           Volume         TotEng         PotEng
      4857   303.50529      15.806433      50             50             50             125000        -2.7229903     -2.7619546
      4858   303.134        14.570952      50             50             50             125000        -2.7229993     -2.7619159
      4859   302.77359      13.292197      50             50             50             125000        -2.7230082     -2.7618785
      4860   302.42079      11.975541      50             50             50             125000        -2.7230171     -2.7618422
      4861   302.07139      10.62603       50             50             50             125000        -2.7230261     -2.7618062
      4862   301.72031      9.2474739      50             50             50             125000        -2.723035      -2.7617701
      4863   301.3619       7.8445669      50             50             50             125000        -2.7230438     -2.7617329
      4864   300.99001      6.425094       50             50             50             125000        -2.7230527     -2.761694
      4865   300.59825      4.9920545      50             50             50             125000        -2.7230615     -2.7616526
      4866   300.18011      3.5491433      50             50             50             125000        -2.7230703     -2.7616077
      4867   299.72915      2.1005761      50             50             50             125000        -2.7230791     -2.7615586
      4868   299.2392       0.65871915     50             50             50             125000        -2.7230878     -2.7615044
      4869   298.70448     -0.77033786     50             50             50             125000        -2.7230965     -2.7614445
      4870   298.11986     -2.1801319      50             50             50             125000        -2.7231052     -2.761378
      4871   297.48095     -3.5667821      50             50             50             125000        -2.7231138     -2.7613046
      4872   296.7841      -4.9261006      50             50             50             125000        -2.7231223     -2.7612237
      4873   296.02672     -6.2580085      50             50             50             125000        -2.7231308     -2.7611349
      4874   295.2073      -7.5578599      50             50             50             125000        -2.7231392     -2.7610381
      4875   294.32545     -8.824022       50             50             50             125000        -2.7231475     -2.7609333
      4876   293.38199     -10.055601      50             50             50             125000        -2.7231558     -2.7608204
      4877   292.37896     -11.248784      50             50             50             125000        -2.7231639     -2.7606998
      4878   291.31967     -12.402051      50             50             50             125000        -2.723172      -2.7605719
      4879   290.20863     -13.519141      50             50             50             125000        -2.72318       -2.7604373
      4880   289.05146     -14.602757      50             50             50             125000        -2.7231879     -2.7602966
      4881   287.85492     -15.653125      50             50             50             125000        -2.7231957     -2.7601508
      4882   286.6269      -16.672001      50             50             50             125000        -2.7232034     -2.7600008
      4883   285.37625     -17.659921      50             50             50             125000        -2.723211      -2.7598478
      4884   284.11258     -18.623916      50             50             50             125000        -2.7232185     -2.7596931
      4885   282.84614     -19.567303      50             50             50             125000        -2.7232258     -2.7595379
      4886   281.58777     -20.493003      50             50             50             125000        -2.7232331     -2.7593835
      4887   280.34868     -21.405815      50             50             50             125000        -2.7232402     -2.7592316
      4888   279.14021     -22.310911      50             50             50             125000        -2.7232472     -2.7590834
      4889   277.97363     -23.212951      50             50             50             125000        -2.7232541     -2.7589406
      4890   276.86008     -24.116342      50             50             50             125000        -2.7232608     -2.7588043
      4891   275.81031     -25.021849      50             50             50             125000        -2.7232675     -2.7586762
      4892   274.83448     -25.935925      50             50             50             125000        -2.723274      -2.7585574
      4893   273.94202     -26.85938       50             50             50             125000        -2.7232803     -2.7584492
      4894   273.14155     -27.794817      50             50             50             125000        -2.7232866     -2.7583527
      4895   272.44074     -28.741752      50             50             50             125000        -2.7232927     -2.7582689
      4896   271.84618     -29.704859      50             50             50             125000        -2.7232987     -2.7581986
      4897   271.36327     -30.683179      50             50             50             125000        -2.7233046     -2.7581425
      4898   270.99624     -31.681279      50             50             50             125000        -2.7233104     -2.7581011
      4899   270.74809     -32.692824      50             50             50             125000        -2.7233161     -2.7580749
      4900   270.62061     -33.71381       50             50             50             125000        -2.7233216     -2.7580641
      4901   270.61441     -34.74103       50             50             50             125000        -2.723327      -2.7580687
      4902   270.72893     -35.771292      50             50             50             125000        -2.7233324     -2.7580888
      4903   270.96257     -36.799702      50             50             50             125000        -2.7233376     -2.758124
      4904   271.31277     -37.824371      50             50             50             125000        -2.7233427     -2.7581741
      4905   271.77605     -38.838764      50             50             50             125000        -2.7233477     -2.7582385
      4906   272.34802     -39.838188      50             50             50             125000        -2.7233526     -2.7583169
      4907   273.02354     -40.814011      50             50             50             125000        -2.7233574     -2.7584084
      4908   273.79671     -41.756161      50             50             50             125000        -2.7233621     -2.7585124
      4909   274.66097     -42.657362      50             50             50             125000        -2.7233668     -2.758628
      4910   275.60912     -43.510223      50             50             50             125000        -2.7233713     -2.7587543
      4911   276.63341     -44.303456      50             50             50             125000        -2.7233758     -2.7588902
      4912   277.72547     -45.023138      50             50             50             125000        -2.7233802     -2.7590348
      4913   278.87632     -45.661235      50             50             50             125000        -2.7233845     -2.7591869
      4914   280.0765      -46.205996      50             50             50             125000        -2.7233888     -2.7593452
      4915   281.31604     -46.647501      50             50             50             125000        -2.7233929     -2.7595085
      4916   282.58443     -46.972467      50             50             50             125000        -2.7233971     -2.7596755
      4917   283.87076     -47.174917      50             50             50             125000        -2.7234012     -2.7598447
      4918   285.16369     -47.241776      50             50             50             125000        -2.7234052     -2.7600147
      4919   286.45151     -47.161024      50             50             50             125000        -2.7234092     -2.7601841
      4920   287.72229     -46.923614      50             50             50             125000        -2.7234131     -2.7603511
      4921   288.96388     -46.522732      50             50             50             125000        -2.723417      -2.7605145
      4922   290.16405     -45.948478      50             50             50             125000        -2.7234209     -2.7606724
      4923   291.31058     -45.18969       50             50             50             125000        -2.7234247     -2.7608234
      4924   292.39138     -44.236562      50             50             50             125000        -2.7234286     -2.760966
      4925   293.39463     -43.085618      50             50             50             125000        -2.7234324     -2.7610986
      4926   294.30892     -41.731148      50             50             50             125000        -2.7234361     -2.7612197
      4927   295.12349     -40.166339      50             50             50             125000        -2.7234399     -2.7613281
      4928   295.82829     -38.389036      50             50             50             125000        -2.7234436     -2.7614223
      4929   296.41413     -36.397981      50             50             50             125000        -2.7234473     -2.7615012
      4930   296.87291     -34.19337       50             50             50             125000        -2.7234509     -2.7615637
      4931   297.19766     -31.773447      50             50             50             125000        -2.7234546     -2.7616091
      4932   297.38284     -29.146387      50             50             50             125000        -2.7234582     -2.7616365
      4933   297.42447     -26.316695      50             50             50             125000        -2.7234618     -2.7616454
      4934   297.32015     -23.289762      50             50             50             125000        -2.7234654     -2.7616356
      4935   297.06921     -20.073984      50             50             50             125000        -2.7234689     -2.7616069
      4936   296.6729      -16.686574      50             50             50             125000        -2.7234724     -2.7615595
      4937   296.13434     -13.135552      50             50             50             125000        -2.7234759     -2.7614938
      4938   295.45866     -9.4337481      50             50             50             125000        -2.7234793     -2.7614105
      4939   294.65301     -5.6043158      50             50             50             125000        -2.7234826     -2.7613104
      4940   293.7266      -1.66141        50             50             50             125000        -2.723486      -2.7611948
      4941   292.69072      2.3754912      50             50             50             125000        -2.7234892     -2.7610651
      4942   291.55873      6.4823005      50             50             50             125000        -2.7234924     -2.7609229
      4943   290.34588      10.633719      50             50             50             125000        -2.7234955     -2.7607704
      4944   289.06923      14.801808      50             50             50             125000        -2.7234986     -2.7606095
      4945   287.7476       18.957976      50             50             50             125000        -2.7235016     -2.7604428
      4946   286.40134      23.074008      50             50             50             125000        -2.7235045     -2.7602729
      4947   285.05211      27.120091      50             50             50             125000        -2.7235073     -2.7601025
      4948   283.72254      31.067504      50             50             50             125000        -2.72351       -2.7599345
      4949   282.43593      34.886432      50             50             50             125000        -2.7235127     -2.759772
      4950   281.21598      38.546814      50             50             50             125000        -2.7235152     -2.759618
      4951   280.0864       42.019868      50             50             50             125000        -2.7235177     -2.7594754
      4952   279.07038      45.278702      50             50             50             125000        -2.7235201     -2.7593474
      4953   278.19022      48.296691      50             50             50             125000        -2.7235224     -2.7592367
      4954   277.46688      51.046655      50             50             50             125000        -2.7235247     -2.7591461
      4955   276.9195       53.504998      50             50             50             125000        -2.7235268     -2.759078
      4956   276.56488      55.657059      50             50             50             125000        -2.7235289     -2.7590345
      4957   276.41699      57.483432      50             50             50             125000        -2.7235309     -2.7590176
      4958   276.48672      58.970854      50             50             50             125000        -2.7235329     -2.7590285
      4959   276.78147      60.109192      50             50             50             125000        -2.7235348     -2.7590682
      4960   277.30486      60.894421      50             50             50             125000        -2.7235366     -2.7591373
      4961   278.05643      61.323661      50             50             50             125000        -2.7235384     -2.7592355
      4962   279.03157      61.404086      50             50             50             125000        -2.7235401     -2.7593625
      4963   280.22162      61.138882      50             50             50             125000        -2.7235418     -2.7595169
      4964   281.61392      60.541666      50             50             50             125000        -2.7235435     -2.7596973
      4965   283.19201      59.625519      50             50             50             125000        -2.7235451     -2.7599015
      4966   284.93601      58.407138      50             50             50             125000        -2.7235467     -2.760127
      4967   286.82292      56.907795      50             50             50             125000        -2.7235483     -2.7603708
      4968   288.82719      55.156391      50             50             50             125000        -2.7235498     -2.7606296
      4969   290.92125      53.177619      50             50             50             125000        -2.7235513     -2.7609
      4970   293.07617      51.000138      50             50             50             125000        -2.7235527     -2.7611781
      4971   295.2623       48.649915      50             50             50             125000        -2.7235542     -2.7614602
      4972   297.44986      46.164228      50             50             50             125000        -2.7235556     -2.7617425
      4973   299.60964      43.573407      50             50             50             125000        -2.7235571     -2.7620212
      4974   301.71356      40.902755      50             50             50             125000        -2.7235585     -2.7622927
      4975   303.73523      38.182743      50             50             50             125000        -2.7235599     -2.7625537
      4976   305.65047      35.444733      50             50             50             125000        -2.7235613     -2.762801
      4977   307.43775      32.711119      50             50             50             125000        -2.7235627     -2.7630318
      4978   309.0786       30.005404      50             50             50             125000        -2.7235642     -2.7632439
      4979   310.55783      27.351173      50             50             50             125000        -2.7235656     -2.7634353
      4980   311.86363      24.768573      50             50             50             125000        -2.7235671     -2.7636044
      4981   312.9877       22.270915      50             50             50             125000        -2.7235686     -2.7637502
      4982   313.92527      19.874371      50             50             50             125000        -2.7235701     -2.7638721
      4983   314.67504      17.589086      50             50             50             125000        -2.7235716     -2.7639699
      4984   315.23895      15.422813      50             50             50             125000        -2.7235732     -2.7640439
      4985   315.62201      13.381699      50             50             50             125000        -2.7235749     -2.7640947
      4986   315.83203      11.471213      50             50             50             125000        -2.7235766     -2.7641234
      4987   315.87929      9.6890035      50             50             50             125000        -2.7235783     -2.7641312
      4988   315.7761       8.0327424      50             50             50             125000        -2.7235801     -2.7641197
      4989   315.53643      6.5012574      50             50             50             125000        -2.723582      -2.7640908
      4990   315.17544      5.0897764      50             50             50             125000        -2.7235839     -2.7640464
      4991   314.70888      3.7917157      50             50             50             125000        -2.7235859     -2.7639884
      4992   314.15272      2.6040306      50             50             50             125000        -2.7235879     -2.7639191
      4993   313.52271      1.5210727      50             50             50             125000        -2.72359       -2.7638403
      4994   312.83391      0.53498855     50             50             50             125000        -2.7235921     -2.763754
      4995   312.10026     -0.36029177     50             50             50             125000        -2.7235944     -2.763662
      4996   311.33435     -1.1671014      50             50             50             125000        -2.7235966     -2.763566
      4997   310.54699     -1.8875824      50             50             50             125000        -2.723599      -2.7634672
      4998   309.74706     -2.5249562      50             50             50             125000        -2.7236014     -2.7633669
      4999   308.94136     -3.082298       50             50             50             125000        -2.7236038     -2.7632659
      5000   308.13468     -3.5623865      50             50             50             125000        -2.7236063     -2.7631649
Loop time of 2097.8 on 2 procs for 5000 steps with 147 atoms

Performance: 0.412 ns/day, 58.272 hours/ns, 2.383 timesteps/s, 350.367 atom-step/s
99.5% CPU use with 2 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 366.1      | 1230.6     | 2095.1     |2464.4 | 58.66
Neigh   | 0.00010712 | 0.0016449  | 0.0031827  |   3.8 |  0.00
Comm    | 0.032511   | 0.043635   | 0.054759   |   5.3 |  0.00
Output  | 2.4606     | 2.492      | 2.5233     |   2.0 |  0.12
Modify  | 0.076873   | 864.61     | 1729.1     |2940.2 | 41.21
Other   |            | 0.04962    |            |       |  0.00

Nlocal:           73.5 ave         147 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 1
Nghost:             44 ave          57 max          31 min
Histogram: 1 0 0 0 0 0 0 0 0 1
Neighs:              0 ave           0 max           0 min
Histogram: 2 0 0 0 0 0 0 0 0 0
FullNghs:         4598 ave        9196 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 1

Total # of neighbors = 9196
Ave neighs/atom = 62.557823
Neighbor list builds = 15
Dangerous builds = 0
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 5000
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.404 | 3.467 | 3.53 Mbytes
   Step          Temp          Press            Lx             Ly             Lz           Volume         TotEng         PotEng
      5000   308.13468     -3.5623865      50             50             50             125000        -2.7236063     -2.7631649
      5001   307.3494      -3.9602832      50             50             50             125000        -2.7236063     -2.763064
      5002   306.5669      -4.2739645      50             50             50             125000        -2.7236063     -2.7629636
      5003   305.78636     -4.4981115      50             50             50             125000        -2.7236063     -2.7628634
      5004   305.00557     -4.6301425      50             50             50             125000        -2.7236064     -2.7627632
      5005   304.2213      -4.6656931      50             50             50             125000        -2.7236064     -2.7626626
      5006   303.42974     -4.6035205      50             50             50             125000        -2.7236064     -2.762561
      5007   302.62694     -4.436896       50             50             50             125000        -2.7236065     -2.762458
      5008   301.80906     -4.158254       50             50             50             125000        -2.7236065     -2.762353
      5009   300.97266     -3.7636679      50             50             50             125000        -2.7236065     -2.7622456
      5010   300.11514     -3.2492745      50             50             50             125000        -2.7236065     -2.7621356
      5011   299.2349      -2.6098603      50             50             50             125000        -2.7236066     -2.7620226
      5012   298.33148     -1.8503635      50             50             50             125000        -2.7236066     -2.7619066
      5013   297.4056      -0.97048881     50             50             50             125000        -2.7236065     -2.7617877
      5014   296.45919      0.029880808    50             50             50             125000        -2.7236065     -2.7616662
      5015   295.49517      1.1491039      50             50             50             125000        -2.7236065     -2.7615424
      5016   294.51741      2.3820887      50             50             50             125000        -2.7236064     -2.7614168
      5017   293.53043      3.7268765      50             50             50             125000        -2.7236064     -2.7612901
      5018   292.53916      5.176933       50             50             50             125000        -2.7236064     -2.7611628
      5019   291.54872      6.7266144      50             50             50             125000        -2.7236063     -2.7610356
      5020   290.56412      8.3705815      50             50             50             125000        -2.7236063     -2.7609091
      5021   289.59002      10.104385      50             50             50             125000        -2.7236062     -2.760784
      5022   288.63048      11.921986      50             50             50             125000        -2.7236062     -2.7606608
      5023   287.68891      13.818274      50             50             50             125000        -2.7236062     -2.7605399
      5024   286.76781      15.784493      50             50             50             125000        -2.7236062     -2.7604216
      5025   285.86882      17.814599      50             50             50             125000        -2.7236061     -2.7603062
      5026   284.99273      19.905866      50             50             50             125000        -2.7236061     -2.7601937
      5027   284.13962      22.049717      50             50             50             125000        -2.7236061     -2.7600842
      5028   283.30889      24.240678      50             50             50             125000        -2.7236062     -2.7599776
      5029   282.49941      26.474243      50             50             50             125000        -2.7236062     -2.7598737
      5030   281.70979      28.742449      50             50             50             125000        -2.7236062     -2.7597723
      5031   280.93853      31.039822      50             50             50             125000        -2.7236062     -2.7596733
      5032   280.18422      33.363869      50             50             50             125000        -2.7236062     -2.7595765
      5033   279.44578      35.703884      50             50             50             125000        -2.7236062     -2.7594817
      5034   278.72262      38.054842      50             50             50             125000        -2.7236062     -2.7593888
      5035   278.01477      40.407429      50             50             50             125000        -2.7236062     -2.7592979
      5036   277.32295      42.751283      50             50             50             125000        -2.7236062     -2.7592091
      5037   276.64867      45.074079      50             50             50             125000        -2.7236061     -2.7591225
      5038   275.9943       47.365969      50             50             50             125000        -2.7236061     -2.7590385
      5039   275.36308      49.618667      50             50             50             125000        -2.7236061     -2.7589574
      5040   274.75897      51.819887      50             50             50             125000        -2.723606      -2.7588798
      5041   274.18667      53.952641      50             50             50             125000        -2.723606      -2.7588063
      5042   273.65151      56.00456       50             50             50             125000        -2.7236059     -2.7587375
      5043   273.15928      57.963662      50             50             50             125000        -2.7236059     -2.7586743
      5044   272.71611      59.816621      50             50             50             125000        -2.7236058     -2.7586174
      5045   272.32846      61.548301      50             50             50             125000        -2.7236058     -2.7585675
      5046   272.00291      63.143278      50             50             50             125000        -2.7236057     -2.7585257
      5047   271.74593      64.594322      50             50             50             125000        -2.7236057     -2.7584926
      5048   271.56383      65.890731      50             50             50             125000        -2.7236056     -2.7584692
      5049   271.46262      67.019156      50             50             50             125000        -2.7236056     -2.7584562
      5050   271.44792      67.966736      50             50             50             125000        -2.7236055     -2.7584542
      5051   271.52481      68.725167      50             50             50             125000        -2.7236055     -2.7584641
      5052   271.69777      69.290568      50             50             50             125000        -2.7236055     -2.7584862
      5053   271.97057      69.652972      50             50             50             125000        -2.7236054     -2.7585212
      5054   272.34613      69.808141      50             50             50             125000        -2.7236054     -2.7585694
      5055   272.82645      69.748893      50             50             50             125000        -2.7236054     -2.7586311
      5056   273.4125       69.475595      50             50             50             125000        -2.7236054     -2.7587063
      5057   274.10423      68.98719       50             50             50             125000        -2.7236054     -2.7587951
      5058   274.90045      68.284108      50             50             50             125000        -2.7236054     -2.7588974
      5059   275.79877      67.374271      50             50             50             125000        -2.7236054     -2.7590127
      5060   276.79545      66.260762      50             50             50             125000        -2.7236055     -2.7591407
      5061   277.88543      64.947094      50             50             50             125000        -2.7236055     -2.7592807
      5062   279.06222      63.440206      50             50             50             125000        -2.7236056     -2.7594318
      5063   280.31794      61.751216      50             50             50             125000        -2.7236057     -2.7595931
      5064   281.64332      59.89281       50             50             50             125000        -2.7236057     -2.7597633
      5065   283.02767      57.876729      50             50             50             125000        -2.7236058     -2.7599412
      5066   284.45893      55.719784      50             50             50             125000        -2.7236059     -2.760125
      5067   285.92378      53.438501      50             50             50             125000        -2.723606      -2.7603132
      5068   287.40772      51.049663      50             50             50             125000        -2.7236062     -2.7605038
      5069   288.89519      48.569267      50             50             50             125000        -2.7236063     -2.7606949
      5070   290.36988      46.013628      50             50             50             125000        -2.7236064     -2.7608843
      5071   291.81482      43.40331       50             50             50             125000        -2.7236066     -2.76107
      5072   293.21266      40.760237      50             50             50             125000        -2.7236067     -2.7612496
      5073   294.54605      38.102172      50             50             50             125000        -2.7236068     -2.7614209
      5074   295.79796      35.445782      50             50             50             125000        -2.723607      -2.7615817
      5075   296.95183      32.812121      50             50             50             125000        -2.7236071     -2.76173
      5076   297.99199      30.218167      50             50             50             125000        -2.7236072     -2.7618637
      5077   298.90396      27.67837       50             50             50             125000        -2.7236073     -2.7619808
      5078   299.67487      25.204744      50             50             50             125000        -2.7236074     -2.7620799
      5079   300.29364      22.81331       50             50             50             125000        -2.7236075     -2.7621594
      5080   300.75118      20.514694      50             50             50             125000        -2.7236075     -2.7622182
      5081   301.04073      18.312631      50             50             50             125000        -2.7236076     -2.7622554
      5082   301.15801      16.216886      50             50             50             125000        -2.7236076     -2.7622705
      5083   301.10132      14.228348      50             50             50             125000        -2.7236076     -2.7622632
      5084   300.87159      12.349418      50             50             50             125000        -2.7236075     -2.7622337
      5085   300.47238      10.579079      50             50             50             125000        -2.7236075     -2.7621824
      5086   299.90984      8.9131514      50             50             50             125000        -2.7236074     -2.7621101
      5087   299.19262      7.3475105      50             50             50             125000        -2.7236074     -2.7620179
      5088   298.33164      5.8713543      50             50             50             125000        -2.7236073     -2.7619073
      5089   297.33986      4.4746212      50             50             50             125000        -2.7236071     -2.7617799
      5090   296.2322       3.1458406      50             50             50             125000        -2.723607      -2.7616375
      5091   295.02522      1.8736388      50             50             50             125000        -2.7236069     -2.7614824
      5092   293.73676      0.64402153     50             50             50             125000        -2.7236067     -2.7613169
      5093   292.3856      -0.56081933     50             50             50             125000        -2.7236066     -2.7611433
      5094   290.99126     -1.7553329      50             50             50             125000        -2.7236064     -2.7609641
      5095   289.57378     -2.9552631      50             50             50             125000        -2.7236063     -2.760782
      5096   288.15332     -4.1774764      50             50             50             125000        -2.7236061     -2.7605995
      5097   286.74994     -5.4368944      50             50             50             125000        -2.7236059     -2.7604191
      5098   285.38344     -6.7563133      50             50             50             125000        -2.7236058     -2.7602436
      5099   284.07308     -8.1501844      50             50             50             125000        -2.7236057     -2.7600752
      5100   282.83738     -9.6365342      50             50             50             125000        -2.7236055     -2.7599164
      5101   281.69393     -11.230331      50             50             50             125000        -2.7236054     -2.7597695
      5102   280.65927     -12.94339       50             50             50             125000        -2.7236053     -2.7596365
      5103   279.74872     -14.787846      50             50             50             125000        -2.7236052     -2.7595195
      5104   278.97617     -16.777131      50             50             50             125000        -2.7236051     -2.7594203
      5105   278.3539      -18.91925       50             50             50             125000        -2.723605      -2.7593403
      5106   277.89243     -21.220429      50             50             50             125000        -2.7236049     -2.759281
      5107   277.60035     -23.686395      50             50             50             125000        -2.7236049     -2.7592434
      5108   277.48418     -26.323058      50             50             50             125000        -2.7236048     -2.7592285
      5109   277.54813     -29.125839      50             50             50             125000        -2.7236048     -2.7592367
      5110   277.79394     -32.097025      50             50             50             125000        -2.7236048     -2.7592682
      5111   278.22071     -35.227198      50             50             50             125000        -2.7236048     -2.759323
      5112   278.82485     -38.511498      50             50             50             125000        -2.7236049     -2.7594007
      5113   279.59993     -41.939169      50             50             50             125000        -2.723605      -2.7595002
      5114   280.53668     -45.49985       50             50             50             125000        -2.7236051     -2.7596206
      5115   281.62307     -49.175862      50             50             50             125000        -2.7236052     -2.7597602
      5116   282.84437     -52.946987      50             50             50             125000        -2.7236053     -2.7599171
      5117   284.18324     -56.791618      50             50             50             125000        -2.7236055     -2.7600891
      5118   285.62002     -60.690812      50             50             50             125000        -2.7236056     -2.7602738
      5119   287.13307     -64.620413      50             50             50             125000        -2.7236058     -2.7604682
      5120   288.69905     -68.552045      50             50             50             125000        -2.723606      -2.7606694
      5121   290.29336     -72.460238      50             50             50             125000        -2.7236062     -2.7608743
      5122   291.89066     -76.318741      50             50             50             125000        -2.7236064     -2.7610796
      5123   293.46518     -80.098559      50             50             50             125000        -2.7236066     -2.7612819
      5124   294.99129     -83.772125      50             50             50             125000        -2.7236068     -2.7614781
      5125   296.44405     -87.310735      50             50             50             125000        -2.723607      -2.7616648
      5126   297.79958     -90.689246      50             50             50             125000        -2.7236072     -2.761839
      5127   299.03555     -93.880652      50             50             50             125000        -2.7236074     -2.7619978
      5128   300.13148     -96.862656      50             50             50             125000        -2.7236075     -2.7621387
      5129   301.06908     -99.61971       50             50             50             125000        -2.7236077     -2.7622592
      5130   301.83252     -102.13424      50             50             50             125000        -2.7236078     -2.7623573
      5131   302.40865     -104.38757      50             50             50             125000        -2.7236078     -2.7624313
      5132   302.78721     -106.36748      50             50             50             125000        -2.7236079     -2.76248
      5133   302.96088     -108.06671      50             50             50             125000        -2.7236079     -2.7625023
      5134   302.9252      -109.47924      50             50             50             125000        -2.723608      -2.7624977
      5135   302.67867     -110.60545      50             50             50             125000        -2.7236079     -2.7624661
      5136   302.22273     -111.44504      50             50             50             125000        -2.7236079     -2.7624075
      5137   301.5616      -111.99693      50             50             50             125000        -2.7236079     -2.7623226
      5138   300.70215     -112.27289      50             50             50             125000        -2.7236078     -2.7622122
      5139   299.65386     -112.28133      50             50             50             125000        -2.7236077     -2.7620775
      5140   298.42866     -112.03605      50             50             50             125000        -2.7236076     -2.7619201
      5141   297.04076     -111.54982      50             50             50             125000        -2.7236075     -2.7617418
      5142   295.50649     -110.84408      50             50             50             125000        -2.7236073     -2.7615447
      5143   293.84405     -109.93784      50             50             50             125000        -2.7236072     -2.7613311
      5144   292.07338     -108.85194      50             50             50             125000        -2.723607      -2.7611036
      5145   290.21609     -107.61231      50             50             50             125000        -2.7236068     -2.760865
      5146   288.29518     -106.24381      50             50             50             125000        -2.7236066     -2.7606182
      5147   286.33466     -104.77157      50             50             50             125000        -2.7236064     -2.7603663
      5148   284.35943     -103.21987      50             50             50             125000        -2.7236062     -2.7601125
      5149   282.395       -101.61725      50             50             50             125000        -2.723606      -2.7598601
      5150   280.46706     -99.990855      50             50             50             125000        -2.7236058     -2.7596124
      5151   278.60105     -98.3649        50             50             50             125000        -2.7236056     -2.7593727
      5152   276.82182     -96.76467       50             50             50             125000        -2.7236054     -2.7591441
      5153   275.1532      -95.216132      50             50             50             125000        -2.7236053     -2.7589297
      5154   273.61755     -93.740614      50             50             50             125000        -2.7236051     -2.7587323
      5155   272.23538     -92.359329      50             50             50             125000        -2.723605      -2.7585548
      5156   271.02481     -91.08706       50             50             50             125000        -2.7236048     -2.7583992
      5157   270.00122     -89.94019       50             50             50             125000        -2.7236047     -2.7582677
      5158   269.17689     -88.932247      50             50             50             125000        -2.7236047     -2.7581618
      5159   268.56073     -88.069596      50             50             50             125000        -2.7236046     -2.7580827
      5160   268.15798     -87.358363      50             50             50             125000        -2.7236046     -2.758031
      5161   267.97006     -86.8017        50             50             50             125000        -2.7236046     -2.7580069
      5162   267.99458     -86.400269      50             50             50             125000        -2.7236047     -2.7580101
      5163   268.22538     -86.14943       50             50             50             125000        -2.7236048     -2.7580398
      5164   268.65282     -86.03929       50             50             50             125000        -2.7236049     -2.7580947
      5165   269.2639      -86.061528      50             50             50             125000        -2.723605      -2.7581733
      5166   270.04264     -86.199344      50             50             50             125000        -2.7236052     -2.7582735
      5167   270.97063     -86.437401      50             50             50             125000        -2.7236053     -2.7583927
      5168   272.0276      -86.760061      50             50             50             125000        -2.7236055     -2.7585286
      5169   273.19184     -87.150571      50             50             50             125000        -2.7236057     -2.7586783
      5170   274.44092     -87.590968      50             50             50             125000        -2.7236059     -2.7588388
      5171   275.7523      -88.05849       50             50             50             125000        -2.723606      -2.7590073
      5172   277.10393     -88.534642      50             50             50             125000        -2.7236062     -2.759181
      5173   278.47465     -89.002354      50             50             50             125000        -2.7236063     -2.7593571
      5174   279.84478     -89.442703      50             50             50             125000        -2.7236065     -2.7595332
      5175   281.19642     -89.834486      50             50             50             125000        -2.7236066     -2.7597068
      5176   282.51381     -90.16305       50             50             50             125000        -2.7236067     -2.759876
      5177   283.78345     -90.419358      50             50             50             125000        -2.7236068     -2.7600391
      5178   284.99427     -90.5885        50             50             50             125000        -2.7236068     -2.7601946
      5179   286.13766     -90.664451      50             50             50             125000        -2.7236069     -2.7603415
      5180   287.20738     -90.638469      50             50             50             125000        -2.7236069     -2.7604788
      5181   288.19949     -90.499925      50             50             50             125000        -2.7236069     -2.7606062
      5182   289.11211     -90.244148      50             50             50             125000        -2.7236069     -2.7607233
      5183   289.94522     -89.868025      50             50             50             125000        -2.7236069     -2.7608303
      5184   290.70044     -89.372763      50             50             50             125000        -2.7236068     -2.7609272
      5185   291.38068     -88.756363      50             50             50             125000        -2.7236068     -2.7610145
      5186   291.98988     -88.019452      50             50             50             125000        -2.7236067     -2.7610926
      5187   292.5328      -87.163603      50             50             50             125000        -2.7236067     -2.7611623
      5188   293.01473     -86.189457      50             50             50             125000        -2.7236066     -2.7612241
      5189   293.44122     -85.100423      50             50             50             125000        -2.7236066     -2.7612788
