cpu-bind=MASK - cn048, task  0  0 [2412103]: mask 0x9e5020009e50200 set
cpu-bind=MASK - cn048, task  0  0 [2413045]: mask 0x9e5020009e50200 set
cpu-bind=MASK - cn048, task  1  1 [2413046]: mask 0x9e5020009e50200 set
LAMMPS (12 Jun 2025 - Development - patch_12Jun2025-673-gd34d6b79e3-modified)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (50 50 50)
  1 by 1 by 2 MPI processor grid
  reading atoms ...
  147 atoms
  read_data CPU = 0.017 seconds
Loading MACE model from 'mace-mpa-0-medium-47-79.json' ... success
  mapping LAMMPS type 1 (Ag) to MACE type 0
  mapping LAMMPS type 2 (Au) to MACE type 1
System init for write_data ...
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 13 13 13
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair symmetrix/mace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.404 | 3.467 | 3.53 Mbytes
   Step          Temp          Press            Lx             Ly             Lz           Volume         TotEng         PotEng    
      1680   294.79643      103.04089      50             50             50             125000        -2.7232731     -2.7611193    
      1681   294.48849      105.04263      50             50             50             125000        -2.7232732     -2.7610799    
      1682   294.1251       107.05598      50             50             50             125000        -2.7232732     -2.7610333    
      1683   293.70046      109.08794      50             50             50             125000        -2.7232733     -2.7609788    
      1684   293.21047      111.1438       50             50             50             125000        -2.7232733     -2.7609159    
      1685   292.65308      113.22726      50             50             50             125000        -2.7232733     -2.7608444    
      1686   292.02853      115.33916      50             50             50             125000        -2.7232733     -2.7607642    
      1687   291.33947      117.48282      50             50             50             125000        -2.7232733     -2.7606757    
      1688   290.5911       119.65297      50             50             50             125000        -2.7232732     -2.7605796    
      1689   289.7912       121.84649      50             50             50             125000        -2.7232732     -2.7604768    
      1690   288.94993      124.05801      50             50             50             125000        -2.7232731     -2.7603687    
      1691   288.07969      126.27477      50             50             50             125000        -2.723273      -2.7602569    
      1692   287.19479      128.48652      50             50             50             125000        -2.7232729     -2.7601432    
      1693   286.31113      130.684        50             50             50             125000        -2.7232727     -2.7600296    
      1694   285.44585      132.85011      50             50             50             125000        -2.7232726     -2.7599184    
      1695   284.61694      134.96774      50             50             50             125000        -2.7232725     -2.7598118    
      1696   283.84269      137.02082      50             50             50             125000        -2.7232723     -2.7597123    
      1697   283.14134      138.9914       50             50             50             125000        -2.7232722     -2.7596221    
      1698   282.53057      140.87011      50             50             50             125000        -2.7232721     -2.7595436    
      1699   282.02711      142.63928      50             50             50             125000        -2.723272      -2.7594789    
      1700   281.64638      144.28157      50             50             50             125000        -2.7232719     -2.7594299    
      1701   281.40215      145.78325      50             50             50             125000        -2.7232718     -2.7593984    
      1702   281.30622      147.13225      50             50             50             125000        -2.7232717     -2.759386     
      1703   281.36806      148.31517      50             50             50             125000        -2.7232717     -2.7593939    
      1704   281.59462      149.32887      50             50             50             125000        -2.7232716     -2.759423     
      1705   281.99011      150.16647      50             50             50             125000        -2.7232716     -2.7594738    
      1706   282.55591      150.82605      50             50             50             125000        -2.7232716     -2.7595464    
      1707   283.29039      151.30499      50             50             50             125000        -2.7232717     -2.7596407    
      1708   284.18887      151.60625      50             50             50             125000        -2.7232717     -2.7597561    
      1709   285.24364      151.73476      50             50             50             125000        -2.7232718     -2.7598916    
      1710   286.44393      151.70319      50             50             50             125000        -2.7232719     -2.7600458    
      1711   287.77608      151.52482      50             50             50             125000        -2.7232721     -2.760217     
      1712   289.22365      151.21404      50             50             50             125000        -2.7232722     -2.760403     
      1713   290.76772      150.78514      50             50             50             125000        -2.7232724     -2.7606014    
      1714   292.38715      150.25854      50             50             50             125000        -2.7232725     -2.7608094    
      1715   294.05895      149.65804      50             50             50             125000        -2.7232727     -2.7610243    
      1716   295.75864      149.00566      50             50             50             125000        -2.7232729     -2.7612427    
      1717   297.46065      148.32608      50             50             50             125000        -2.7232731     -2.7614614    
      1718   299.13866      147.6447       50             50             50             125000        -2.7232733     -2.761677     
      1719   300.76621      146.98896      50             50             50             125000        -2.7232735     -2.7618861    
      1720   302.31711      146.38716      50             50             50             125000        -2.7232737     -2.7620854    
      1721   303.76587      145.86564      50             50             50             125000        -2.7232739     -2.7622716    
      1722   305.08812      145.44735      50             50             50             125000        -2.7232741     -2.7624415    
      1723   306.26109      145.15295      50             50             50             125000        -2.7232742     -2.7625923    
      1724   307.26392      145.00292      50             50             50             125000        -2.7232744     -2.7627212    
      1725   308.07809      145.01566      50             50             50             125000        -2.7232745     -2.7628258    
      1726   308.68777      145.2079       50             50             50             125000        -2.7232746     -2.7629042    
      1727   309.08005      145.59101      50             50             50             125000        -2.7232747     -2.7629546    
      1728   309.24524      146.17236      50             50             50             125000        -2.7232747     -2.7629759    
      1729   309.17712      146.95504      50             50             50             125000        -2.7232747     -2.7629671    
      1730   308.87309      147.9428       50             50             50             125000        -2.7232747     -2.7629281    
      1731   308.33431      149.12942      50             50             50             125000        -2.7232747     -2.7628589    
      1732   307.56573      150.50734      50             50             50             125000        -2.7232746     -2.7627601    
      1733   306.57618      152.06418      50             50             50             125000        -2.7232745     -2.762633     
      1734   305.37831      153.78491      50             50             50             125000        -2.7232744     -2.7624791    
      1735   303.98859      155.65174      50             50             50             125000        -2.7232742     -2.7623005    
      1736   302.42709      157.64826      50             50             50             125000        -2.723274      -2.7620999    
      1737   300.71728      159.74166      50             50             50             125000        -2.7232738     -2.7618802    
      1738   298.88576      161.90376      50             50             50             125000        -2.7232736     -2.7616448    
      1739   296.96196      164.10466      50             50             50             125000        -2.7232733     -2.7613976    
      1740   294.97769      166.31266      50             50             50             125000        -2.7232731     -2.7611425    
      1741   292.96667      168.49087      50             50             50             125000        -2.7232728     -2.7608841    
      1742   290.96402      170.59983      50             50             50             125000        -2.7232725     -2.7606267    
      1743   289.00562      172.60823      50             50             50             125000        -2.7232722     -2.760375     
      1744   287.12746      174.48141      50             50             50             125000        -2.7232719     -2.7601336    
      1745   285.36491      176.1842       50             50             50             125000        -2.7232717     -2.759907     
      1746   283.75213      177.67607      50             50             50             125000        -2.7232714     -2.7596997    
      1747   282.32123      178.92925      50             50             50             125000        -2.7232712     -2.7595158    
      1748   281.10169      179.91713      50             50             50             125000        -2.723271      -2.759359     
      1749   280.11958      180.61222      50             50             50             125000        -2.7232708     -2.7592328    
      1750   279.39698      180.99406      50             50             50             125000        -2.7232706     -2.7591398    
      1751   278.95142      181.04419      50             50             50             125000        -2.7232705     -2.7590825    
      1752   278.79549      180.74552      50             50             50             125000        -2.7232705     -2.7590625    
      1753   278.93656      180.09233      50             50             50             125000        -2.7232704     -2.7590805    
      1754   279.37645      179.07953      50             50             50             125000        -2.7232705     -2.759137     
      1755   280.11152      177.71225      50             50             50             125000        -2.7232705     -2.7592315    
      1756   281.13271      175.99809      50             50             50             125000        -2.7232706     -2.7593627    
      1757   282.42565      173.94638      50             50             50             125000        -2.7232708     -2.7595288    
      1758   283.97103      171.57254      50             50             50             125000        -2.723271      -2.7597274    
      1759   285.74499      168.89616      50             50             50             125000        -2.7232712     -2.7599554    
      1760   287.71978      165.94218      50             50             50             125000        -2.7232714     -2.7602091    
      1761   289.86426      162.73562      50             50             50             125000        -2.7232717     -2.7604847    
      1762   292.14462      159.30574      50             50             50             125000        -2.723272      -2.7607778    
      1763   294.52508      155.68246      50             50             50             125000        -2.7232723     -2.7610837    
      1764   296.96864      151.90165      50             50             50             125000        -2.7232726     -2.7613977    
      1765   299.43773      147.99811      50             50             50             125000        -2.7232729     -2.7617149    
      1766   301.89484      144.00363      50             50             50             125000        -2.7232732     -2.7620307    
      1767   304.30327      139.95534      50             50             50             125000        -2.7232734     -2.7623401    
      1768   306.62769      135.883        50             50             50             125000        -2.7232737     -2.7626388    
      1769   308.83475      131.82015      50             50             50             125000        -2.7232739     -2.7629224    
      1770   310.89352      127.79537      50             50             50             125000        -2.7232741     -2.7631869    
      1771   312.77596      123.83603      50             50             50             125000        -2.7232743     -2.7634288    
      1772   314.45729      119.96328      50             50             50             125000        -2.7232745     -2.7636448    
      1773   315.91633      116.20301      50             50             50             125000        -2.7232746     -2.7638322    
      1774   317.13569      112.57392      50             50             50             125000        -2.7232747     -2.7639889    
      1775   318.10186      109.08908      50             50             50             125000        -2.7232748     -2.764113     
      1776   318.80532      105.75312      50             50             50             125000        -2.7232748     -2.7642033    
      1777   319.24058      102.58403      50             50             50             125000        -2.7232748     -2.7642592    
      1778   319.40615      99.582729      50             50             50             125000        -2.7232748     -2.7642804    
      1779   319.30446      96.749564      50             50             50             125000        -2.7232747     -2.7642673    
      1780   318.94167      94.080652      50             50             50             125000        -2.7232747     -2.7642207    
      1781   318.32742      91.570787      50             50             50             125000        -2.7232745     -2.7641417    
      1782   317.47457      89.209977      50             50             50             125000        -2.7232744     -2.7640321    
      1783   316.39898      86.983994      50             50             50             125000        -2.7232743     -2.7638938    
      1784   315.11926      84.881086      50             50             50             125000        -2.7232741     -2.7637294    
      1785   313.65636      82.88295       50             50             50             125000        -2.7232739     -2.7635414    
      1786   312.03325      80.966907      50             50             50             125000        -2.7232737     -2.7633328    
      1787   310.27459      79.113781      50             50             50             125000        -2.7232735     -2.7631068    
      1788   308.40642      77.299359      50             50             50             125000        -2.7232733     -2.7628667    
      1789   306.4559       75.498973      50             50             50             125000        -2.723273      -2.7626161    
      1790   304.4509       73.688721      50             50             50             125000        -2.7232728     -2.7623585    
      1791   302.41974      71.843986      50             50             50             125000        -2.7232726     -2.7620975    
      1792   300.39092      69.933797      50             50             50             125000        -2.7232724     -2.7618368    
      1793   298.39276      67.935315      50             50             50             125000        -2.7232721     -2.76158      
      1794   296.45311      65.821231      50             50             50             125000        -2.7232719     -2.7613308    
      1795   294.59895      63.567588      50             50             50             125000        -2.7232717     -2.7610926    
      1796   292.85607      61.150377      50             50             50             125000        -2.7232715     -2.7608686    
      1797   291.24871      58.547526      50             50             50             125000        -2.7232713     -2.7606621    
      1798   289.79918      55.738361      50             50             50             125000        -2.7232712     -2.7604758    
      1799   288.52747      52.709584      50             50             50             125000        -2.723271      -2.7603124    
      1800   287.45091      49.446951      50             50             50             125000        -2.7232709     -2.7601741    
      1801   286.5838       45.940464      50             50             50             125000        -2.7232708     -2.7600627    
      1802   285.93715      42.183337      50             50             50             125000        -2.7232707     -2.7599796    
      1803   285.51839      38.169186      50             50             50             125000        -2.7232707     -2.7599258    
      1804   285.33119      33.895792      50             50             50             125000        -2.7232707     -2.7599017    
      1805   285.37531      29.372472      50             50             50             125000        -2.7232707     -2.7599074    
      1806   285.64662      24.605996      50             50             50             125000        -2.7232708     -2.7599423    
      1807   286.13715      19.605803      50             50             50             125000        -2.7232709     -2.7600054    
      1808   286.83516      14.387905      50             50             50             125000        -2.723271      -2.7600951    
      1809   287.72535      8.9714865      50             50             50             125000        -2.7232711     -2.7602095    
      1810   288.78928      3.3795006      50             50             50             125000        -2.7232713     -2.7603463    
      1811   290.00573     -2.3611068      50             50             50             125000        -2.7232715     -2.7605026    
      1812   291.35106     -8.2225623      50             50             50             125000        -2.7232717     -2.7606756    
      1813   292.79968     -14.170488      50             50             50             125000        -2.7232719     -2.7608617    
      1814   294.3246      -20.175222      50             50             50             125000        -2.7232721     -2.7610577    
      1815   295.8979      -26.204674      50             50             50             125000        -2.7232723     -2.7612599    
      1816   297.49122     -32.226061      50             50             50             125000        -2.7232725     -2.7614647    
      1817   299.07637     -38.204183      50             50             50             125000        -2.7232727     -2.7616684    
      1818   300.62574     -44.110871      50             50             50             125000        -2.7232729     -2.7618675    
      1819   302.11267     -49.91221       50             50             50             125000        -2.7232731     -2.7620586    
      1820   303.51195     -55.577855      50             50             50             125000        -2.7232733     -2.7622384    
      1821   304.80014     -61.073295      50             50             50             125000        -2.7232735     -2.7624039    
      1822   305.95588     -66.370766      50             50             50             125000        -2.7232736     -2.7625525    
      1823   306.96009     -71.450175      50             50             50             125000        -2.7232737     -2.7626815    
      1824   307.79615     -76.284522      50             50             50             125000        -2.7232738     -2.7627889    
      1825   308.4502      -80.853757      50             50             50             125000        -2.7232739     -2.762873     
      1826   308.91118     -85.14301       50             50             50             125000        -2.723274      -2.7629322    
      1827   309.17084     -89.139516      50             50             50             125000        -2.723274      -2.7629656    
      1828   309.22372     -92.828624      50             50             50             125000        -2.723274      -2.7629724    
      1829   309.06722     -96.201867      50             50             50             125000        -2.723274      -2.7629523    
      1830   308.70164     -99.256924      50             50             50             125000        -2.723274      -2.7629053    
      1831   308.13001     -101.99084      50             50             50             125000        -2.7232739     -2.7628319    
      1832   307.35794     -104.40913      50             50             50             125000        -2.7232738     -2.7627327    
      1833   306.3936      -106.51492      50             50             50             125000        -2.7232738     -2.7626088    
      1834   305.24761     -108.31777      50             50             50             125000        -2.7232737     -2.7624616    
      1835   303.93286     -109.82697      50             50             50             125000        -2.7232735     -2.7622927    
      1836   302.46436     -111.05655      50             50             50             125000        -2.7232734     -2.762104     
      1837   300.85901     -112.02087      50             50             50             125000        -2.7232733     -2.7618978    
      1838   299.13546     -112.73288      50             50             50             125000        -2.7232731     -2.7616764    
      1839   297.31382     -113.21411      50             50             50             125000        -2.7232729     -2.7614423    
      1840   295.41537     -113.49213      50             50             50             125000        -2.7232728     -2.7611984    
      1841   293.46238     -113.5806       50             50             50             125000        -2.7232726     -2.7609475    
      1842   291.47779     -113.50423      50             50             50             125000        -2.7232724     -2.7606926    
      1843   289.48484     -113.28669      50             50             50             125000        -2.7232722     -2.7604365    
      1844   287.5067      -112.9529       50             50             50             125000        -2.723272      -2.7601824    
      1845   285.56611     -112.52432      50             50             50             125000        -2.7232719     -2.7599331    
      1846   283.68508     -112.02395      50             50             50             125000        -2.7232717     -2.7596914    
      1847   281.88452     -111.47348      50             50             50             125000        -2.7232716     -2.7594601    
      1848   280.18392     -110.89428      50             50             50             125000        -2.7232714     -2.7592417    
      1849   278.60091     -110.30395      50             50             50             125000        -2.7232713     -2.7590383    
      1850   277.15109     -109.71878      50             50             50             125000        -2.7232712     -2.7588521    
      1851   275.84781     -109.15432      50             50             50             125000        -2.7232711     -2.7586847    
      1852   274.70191     -108.62578      50             50             50             125000        -2.7232711     -2.7585375    
      1853   273.72163     -108.14448      50             50             50             125000        -2.723271      -2.7584116    
      1854   272.91244     -107.71734      50             50             50             125000        -2.723271      -2.7583077    
      1855   272.27712     -107.35012      50             50             50             125000        -2.723271      -2.7582262    
      1856   271.81578     -107.04963      50             50             50             125000        -2.723271      -2.758167     
      1857   271.52603     -106.81545      50             50             50             125000        -2.7232711     -2.7581298    
      1858   271.40293     -106.64731      50             50             50             125000        -2.7232711     -2.7581141    
      1859   271.43922     -106.5399       50             50             50             125000        -2.7232712     -2.7581188    
      1860   271.62568     -106.49266      50             50             50             125000        -2.7232713     -2.7581428    
      1861   271.95126     -106.49734      50             50             50             125000        -2.7232714     -2.7581848    
      1862   272.40346     -106.54599      50             50             50             125000        -2.7232715     -2.7582429    
      1863   272.96851     -106.63184      50             50             50             125000        -2.7232717     -2.7583156    
      1864   273.63175     -106.74656      50             50             50             125000        -2.7232718     -2.7584009    
      1865   274.37792     -106.87946      50             50             50             125000        -2.7232719     -2.7584968    
      1866   275.19153     -107.01891      50             50             50             125000        -2.723272      -2.7586014    
      1867   276.05714     -107.1554       50             50             50             125000        -2.7232722     -2.7587126    
      1868   276.9597      -107.28138      50             50             50             125000        -2.7232723     -2.7588286    
      1869   277.88482     -107.38693      50             50             50             125000        -2.7232724     -2.7589475    
      1870   278.819       -107.46644      50             50             50             125000        -2.7232725     -2.7590675    
      1871   279.74977     -107.50984      50             50             50             125000        -2.7232726     -2.7591871    
      1872   280.66593     -107.51001      50             50             50             125000        -2.7232727     -2.7593048    
      1873   281.55776     -107.46144      50             50             50             125000        -2.7232727     -2.7594194    
      1874   282.41697     -107.36081      50             50             50             125000        -2.7232728     -2.7595297    
      1875   283.23669     -107.20365      50             50             50             125000        -2.7232728     -2.759635     
      1876   284.01155     -106.98959      50             50             50             125000        -2.7232729     -2.7597345    
      1877   284.73769     -106.71883      50             50             50             125000        -2.7232729     -2.7598278    
      1878   285.41248     -106.39088      50             50             50             125000        -2.7232729     -2.7599144    
      1879   286.03449     -106.00904      50             50             50             125000        -2.7232729     -2.7599943    
      1880   286.60326     -105.57867      50             50             50             125000        -2.7232729     -2.7600673    
      1881   287.1192      -105.10271      50             50             50             125000        -2.7232729     -2.7601335    
      1882   287.58339     -104.57916      50             50             50             125000        -2.7232729     -2.7601931    
      1883   287.99732     -104.0193       50             50             50             125000        -2.7232729     -2.7602462    
      1884   288.36273     -103.42937      50             50             50             125000        -2.7232729     -2.7602931    
      1885   288.6815      -102.8162       50             50             50             125000        -2.7232729     -2.7603341    
      1886   288.95555     -102.18458      50             50             50             125000        -2.7232729     -2.7603692    
      1887   289.18669     -101.54171      50             50             50             125000        -2.7232729     -2.7603989    
      1888   289.3765      -100.89018      50             50             50             125000        -2.7232729     -2.7604233    
      1889   289.52627     -100.23346      50             50             50             125000        -2.7232729     -2.7604425    
      1890   289.63708     -99.580591      50             50             50             125000        -2.7232729     -2.7604567    
      1891   289.70983     -98.931921      50             50             50             125000        -2.7232729     -2.7604661    
      1892   289.74526     -98.29416       50             50             50             125000        -2.7232729     -2.7604706    
      1893   289.744       -97.676211      50             50             50             125000        -2.7232729     -2.7604705    
      1894   289.7068      -97.082086      50             50             50             125000        -2.7232729     -2.7604657    
      1895   289.63477     -96.514266      50             50             50             125000        -2.7232729     -2.7604565    
      1896   289.52945     -95.978167      50             50             50             125000        -2.7232729     -2.7604429    
      1897   289.393       -95.476908      50             50             50             125000        -2.7232729     -2.7604254    
      1898   289.22842     -95.017138      50             50             50             125000        -2.7232729     -2.7604043    
      1899   289.03978     -94.604756      50             50             50             125000        -2.7232728     -2.76038      
      1900   288.83243     -94.247432      50             50             50             125000        -2.7232728     -2.7603533    
      1901   288.61295     -93.952641      50             50             50             125000        -2.7232727     -2.7603251    
      1902   288.38925     -93.727144      50             50             50             125000        -2.7232727     -2.7602963    
      1903   288.17063     -93.579191      50             50             50             125000        -2.7232726     -2.7602682    
      1904   287.9677      -93.511611      50             50             50             125000        -2.7232725     -2.7602421    
      1905   287.79204     -93.535502      50             50             50             125000        -2.7232724     -2.7602194    
      1906   287.65598     -93.661572      50             50             50             125000        -2.7232723     -2.7602018    
      1907   287.57214     -93.894515      50             50             50             125000        -2.7232722     -2.760191     
      1908   287.55294     -94.240637      50             50             50             125000        -2.7232721     -2.7601884    
      1909   287.61005     -94.706828      50             50             50             125000        -2.7232721     -2.7601957    
      1910   287.75384     -95.297847      50             50             50             125000        -2.723272      -2.7602141    
      1911   287.99275     -96.016621      50             50             50             125000        -2.7232719     -2.7602447    
      1912   288.3328      -96.860222      50             50             50             125000        -2.7232719     -2.7602883    
      1913   288.77723     -97.828324      50             50             50             125000        -2.7232719     -2.7603454    
      1914   289.32623     -98.915348      50             50             50             125000        -2.7232719     -2.7604159    
      1915   289.97679     -100.11596      50             50             50             125000        -2.723272      -2.7604994    
      1916   290.72279     -101.42053      50             50             50             125000        -2.723272      -2.7605953    
      1917   291.55521     -102.81343      50             50             50             125000        -2.7232721     -2.7607022    
      1918   292.46254     -104.28402      50             50             50             125000        -2.7232722     -2.7608188    
      1919   293.43122     -105.82276      50             50             50             125000        -2.7232724     -2.7609433    
      1920   294.44627     -107.40992      50             50             50             125000        -2.7232725     -2.7610737    
      1921   295.49191     -109.0263       50             50             50             125000        -2.7232726     -2.7612081    
      1922   296.55215     -110.65527      50             50             50             125000        -2.7232727     -2.7613443    
      1923   297.61123     -112.28003      50             50             50             125000        -2.7232728     -2.7614804    
      1924   298.65415     -113.88107      50             50             50             125000        -2.7232729     -2.7616144    
      1925   299.66705     -115.44141      50             50             50             125000        -2.723273      -2.7617445    
      1926   300.63753     -116.94386      50             50             50             125000        -2.7232731     -2.7618692    
      1927   301.55481     -118.36783      50             50             50             125000        -2.7232732     -2.761987     
      1928   302.40965     -119.69674      50             50             50             125000        -2.7232732     -2.7620968    
      1929   303.19444     -120.91818      50             50             50             125000        -2.7232732     -2.7621976    
      1930   303.90308     -122.02057      50             50             50             125000        -2.7232733     -2.7622886    
      1931   304.53082     -122.99068      50             50             50             125000        -2.7232733     -2.7623692    
      1932   305.07407     -123.81688      50             50             50             125000        -2.7232733     -2.762439     
      1933   305.5302      -124.48943      50             50             50             125000        -2.7232733     -2.7624975    
      1934   305.89739     -124.9982       50             50             50             125000        -2.7232733     -2.7625447    
      1935   306.17447     -125.33597      50             50             50             125000        -2.7232733     -2.7625802    
      1936   306.36075     -125.49688      50             50             50             125000        -2.7232733     -2.7626041    
      1937   306.45594     -125.47459      50             50             50             125000        -2.7232733     -2.7626164    
      1938   306.46013     -125.26947      50             50             50             125000        -2.7232733     -2.7626169    
      1939   306.37375     -124.86921      50             50             50             125000        -2.7232733     -2.7626058    
      1940   306.19754     -124.267        50             50             50             125000        -2.7232733     -2.7625832    
      1941   305.93258     -123.4661       50             50             50             125000        -2.7232733     -2.7625491    
      1942   305.58037     -122.46821      50             50             50             125000        -2.7232733     -2.7625039    
      1943   305.1429      -121.26641      50             50             50             125000        -2.7232732     -2.7624477    
      1944   304.62272     -119.86611      50             50             50             125000        -2.7232732     -2.7623809    
      1945   304.02298     -118.26749      50             50             50             125000        -2.7232732     -2.7623039    
      1946   303.34735     -116.47063      50             50             50             125000        -2.7232732     -2.7622171    
      1947   302.60022     -114.47469      50             50             50             125000        -2.7232731     -2.7621212    
      1948   301.78663     -112.28349      50             50             50             125000        -2.7232731     -2.7620167    
      1949   300.91216     -109.90023      50             50             50             125000        -2.723273      -2.7619044    
      1950   299.98293     -107.33089      50             50             50             125000        -2.723273      -2.761785     
      1951   299.00571     -104.57869      50             50             50             125000        -2.7232729     -2.7616595    
      1952   297.98767     -101.64895      50             50             50             125000        -2.7232729     -2.7615288    
      1953   296.93639     -98.553273      50             50             50             125000        -2.7232728     -2.7613938    
      1954   295.85985     -95.301455      50             50             50             125000        -2.7232728     -2.7612555    
      1955   294.76627     -91.900032      50             50             50             125000        -2.7232727     -2.7611151    
      1956   293.6641      -88.356715      50             50             50             125000        -2.7232726     -2.7609735    
      1957   292.56182     -84.682949      50             50             50             125000        -2.7232726     -2.7608319    
      1958   291.46791     -80.888442      50             50             50             125000        -2.7232725     -2.7606914    
      1959   290.39091     -76.981985      50             50             50             125000        -2.7232725     -2.7605531    
      1960   289.33925     -72.973535      50             50             50             125000        -2.7232724     -2.760418     
      1961   288.32125     -68.873586      50             50             50             125000        -2.7232724     -2.7602873    
      1962   287.34509     -64.693286      50             50             50             125000        -2.7232723     -2.7601619    
      1963   286.41883     -60.447473      50             50             50             125000        -2.7232722     -2.7600429    
      1964   285.55034     -56.147504      50             50             50             125000        -2.7232722     -2.7599314    
      1965   284.74737     -51.805272      50             50             50             125000        -2.7232721     -2.7598282    
      1966   284.01751     -47.430699      50             50             50             125000        -2.7232721     -2.7597345    
      1967   283.36817     -43.036303      50             50             50             125000        -2.723272      -2.7596511    
      1968   282.80646     -38.634756      50             50             50             125000        -2.723272      -2.7595789    
      1969   282.33916     -34.241719      50             50             50             125000        -2.7232719     -2.7595189    
      1970   281.9726      -29.867508      50             50             50             125000        -2.7232719     -2.7594718    
      1971   281.71253     -25.5211        50             50             50             125000        -2.7232719     -2.7594384    
      1972   281.56396     -21.212025      50             50             50             125000        -2.7232719     -2.7594193    
      1973   281.53099     -16.947391      50             50             50             125000        -2.7232718     -2.759415     
      1974   281.61662     -12.739295      50             50             50             125000        -2.7232718     -2.759426     
      1975   281.82255     -8.5948528      50             50             50             125000        -2.7232718     -2.7594524    
      1976   282.14905     -4.5187729      50             50             50             125000        -2.7232718     -2.7594944    
      1977   282.59478     -0.51495738     50             50             50             125000        -2.7232719     -2.7595516    
      1978   283.15663      3.4132459      50             50             50             125000        -2.7232719     -2.7596238    
      1979   283.82976      7.2688075      50             50             50             125000        -2.723272      -2.7597103    
      1980   284.60754      11.047529      50             50             50             125000        -2.723272      -2.7598102    
      1981   285.48162      14.751752      50             50             50             125000        -2.7232721     -2.7599225    
      1982   286.44206      18.383774      50             50             50             125000        -2.7232722     -2.7600459    
      1983   287.47756      21.949033      50             50             50             125000        -2.7232723     -2.7601789    
      1984   288.57557      25.453582      50             50             50             125000        -2.7232724     -2.76032      
      1985   289.72255      28.902245      50             50             50             125000        -2.7232726     -2.7604674    
      1986   290.90422      32.30392       50             50             50             125000        -2.7232727     -2.7606192    
      1987   292.10599      35.666777      50             50             50             125000        -2.7232728     -2.7607736    
      1988   293.31313      39.000044      50             50             50             125000        -2.7232729     -2.7609287    
      1989   294.51096      42.311437      50             50             50             125000        -2.723273      -2.7610826    
      1990   295.68518      45.610035      50             50             50             125000        -2.7232732     -2.7612335    
      1991   296.82211      48.906178      50             50             50             125000        -2.7232733     -2.7613795    
      1992   297.90886      52.207491      50             50             50             125000        -2.7232734     -2.7615191    
      1993   298.93346      55.520863      50             50             50             125000        -2.7232734     -2.7616508    
      1994   299.88508      58.850382      50             50             50             125000        -2.7232735     -2.761773     
      1995   300.75408      62.199565      50             50             50             125000        -2.7232736     -2.7618846    
      1996   301.53208      65.573212      50             50             50             125000        -2.7232737     -2.7619846    
      1997   302.21206      68.976644      50             50             50             125000        -2.7232737     -2.7620719    
      1998   302.78841      72.415078      50             50             50             125000        -2.7232737     -2.762146     
      1999   303.25698      75.886266      50             50             50             125000        -2.7232738     -2.7622061    
      2000   303.61509      79.390122      50             50             50             125000        -2.7232738     -2.7622521    
Loop time of 402.273 on 2 procs for 1000 steps with 147 atoms

Performance: 0.430 ns/day, 55.871 hours/ns, 2.486 timesteps/s, 365.423 atom-step/s
99.6% CPU use with 2 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 69.449     | 235.63     | 401.81     |1082.6 | 58.57
Neigh   | 1.384e-05  | 0.00021405 | 0.00041425 |   0.0 |  0.00
Comm    | 0.0056323  | 0.0072864  | 0.0089404  |   1.9 |  0.00
Output  | 0.44353    | 166.62     | 332.8      |1287.4 | 41.42
Modify  | 0.00094669 | 0.0022453  | 0.003544   |   2.7 |  0.00
Other   |            | 0.00829    |            |       |  0.00

Nlocal:           73.5 ave         147 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 1
Nghost:           44.5 ave          59 max          30 min
Histogram: 1 0 0 0 0 0 0 0 0 1
Neighs:              0 ave           0 max           0 min
Histogram: 2 0 0 0 0 0 0 0 0 0
FullNghs:         4597 ave        9194 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 1

Total # of neighbors = 9194
Ave neighs/atom = 62.544218
Neighbor list builds = 2
Dangerous builds = 0
Setting atom values ...
  147 settings made for image
55 atoms in group Ag
92 atoms in group Au
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 13 13 13
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair symmetrix/mace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) compute rdf, occasional, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 2000
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 5.161 | 5.224 | 5.287 Mbytes
